Date,CO2,Humidite,Luminosite,Temperature,Batterie
2023-06-06 11:26:24,892.0,43.0,761.0,26.5,3652.0
2023-06-26 09:49:49,436.0,42.0,589.0,27.3,3658.0
2023-06-26 09:54:49,419.0,42.0,835.0,27.3,3660.0
2023-06-26 09:59:49,441.0,41.0,821.0,27.3,3660.0
2023-06-26 10:04:49,431.0,41.0,532.0,27.4,3658.0
2023-06-26 10:09:49,418.0,41.0,424.0,27.4,3658.0
2023-06-26 10:14:49,443.0,41.0,808.0,27.4,3658.0
2023-06-26 10:19:49,411.0,41.0,875.0,27.4,3658.0
2023-06-26 10:24:49,420.0,41.0,862.0,27.4,3658.0
2023-06-26 10:29:49,434.0,41.0,454.0,27.5,3658.0
2023-06-26 10:34:49,439.0,41.0,441.0,27.4,3658.0
2023-06-26 10:39:49,418.0,41.0,838.0,27.5,3658.0
2023-06-26 10:44:49,441.0,40.0,939.0,27.5,3658.0
2023-06-26 10:49:49,431.0,40.0,720.0,27.6,3658.0
2023-06-26 10:54:49,419.0,40.0,767.0,27.6,3658.0
2023-06-26 10:59:49,428.0,40.0,906.0,27.6,3658.0
2023-06-26 11:04:49,419.0,39.0,885.0,27.6,3658.0
2023-06-26 11:09:49,425.0,39.0,909.0,27.7,3658.0
2023-06-26 11:14:49,436.0,39.0,538.0,27.7,3658.0
2023-06-26 11:19:49,427.0,39.0,892.0,27.7,3658.0
2023-06-26 11:24:49,440.0,38.0,949.0,27.7,3658.0
2023-06-26 11:29:49,431.0,38.0,1067.0,27.8,3658.0
2023-06-26 11:34:49,424.0,38.0,855.0,27.8,3658.0
2023-06-26 11:39:49,438.0,38.0,697.0,27.8,3658.0
2023-06-26 11:44:49,415.0,37.0,690.0,27.9,3658.0
2023-06-26 11:49:49,442.0,37.0,956.0,27.9,3658.0
2023-06-26 11:54:49,432.0,37.0,1003.0,27.9,3658.0
2023-06-26 11:59:48,413.0,37.0,892.0,28.0,3658.0
2023-06-26 12:04:49,441.0,37.0,720.0,27.9,3658.0
2023-06-26 12:09:48,425.0,37.0,764.0,28.0,3658.0
2023-06-26 12:14:48,422.0,37.0,619.0,28.0,3658.0
2023-06-26 12:19:48,428.0,37.0,778.0,28.0,3658.0
2023-06-26 12:24:49,421.0,37.0,1050.0,28.0,3658.0
2023-06-26 12:29:48,426.0,36.0,912.0,28.1,3658.0
2023-06-26 12:34:48,424.0,36.0,821.0,28.1,3658.0
2023-06-26 12:39:48,417.0,36.0,1111.0,28.1,3658.0
2023-06-26 12:44:48,427.0,36.0,1158.0,28.2,3658.0
2023-06-26 12:49:48,425.0,36.0,1111.0,28.2,3658.0
2023-06-26 12:54:48,417.0,36.0,1175.0,28.3,3658.0
2023-06-26 12:59:48,425.0,36.0,1215.0,28.3,3658.0
2023-06-26 13:04:48,427.0,35.0,933.0,28.3,3658.0
2023-06-26 13:09:48,419.0,35.0,882.0,28.4,3658.0
2023-06-26 13:14:48,429.0,35.0,1253.0,28.4,3658.0
2023-06-26 13:19:48,415.0,35.0,1296.0,28.5,3658.0
2023-06-26 13:24:48,411.0,35.0,1192.0,28.5,3658.0
2023-06-26 13:29:48,427.0,34.0,949.0,28.6,3658.0
2023-06-26 13:34:48,448.0,34.0,1337.0,28.6,3658.0
2023-06-26 13:39:48,422.0,34.0,909.0,28.6,3658.0
2023-06-26 13:44:48,400.0,34.0,926.0,28.6,3658.0
2023-06-26 13:49:48,431.0,34.0,1081.0,28.6,3658.0
2023-06-26 13:54:48,427.0,33.0,933.0,28.7,3658.0
2023-06-26 13:59:48,415.0,33.0,771.0,28.6,3658.0
2023-06-26 14:04:48,426.0,33.0,815.0,28.7,3658.0
2023-06-26 14:09:48,420.0,33.0,1236.0,28.7,3658.0
2023-06-26 14:14:48,418.0,33.0,1300.0,28.7,3658.0
2023-06-26 14:19:48,414.0,33.0,1219.0,28.7,3658.0
2023-06-26 14:24:48,422.0,33.0,1317.0,28.8,3658.0
2023-06-26 14:29:48,408.0,33.0,1337.0,28.9,3658.0
2023-06-26 14:34:48,428.0,33.0,1367.0,28.9,3658.0
2023-06-26 14:39:48,411.0,32.0,933.0,28.9,3655.0
2023-06-26 14:44:48,419.0,32.0,909.0,28.9,3658.0
2023-06-26 14:49:48,422.0,32.0,1333.0,29.0,3658.0
2023-06-26 14:54:48,423.0,32.0,1377.0,29.0,3658.0
2023-06-26 14:59:48,420.0,32.0,899.0,29.0,3658.0
2023-06-26 15:04:48,430.0,32.0,1387.0,29.0,3658.0
2023-06-26 15:09:48,428.0,32.0,906.0,29.0,3658.0
2023-06-26 15:14:48,422.0,32.0,916.0,29.1,3658.0
2023-06-26 15:19:48,414.0,32.0,1087.0,29.0,3658.0
2023-06-26 15:24:48,410.0,32.0,1333.0,29.0,3655.0
2023-06-26 15:29:48,424.0,32.0,909.0,29.1,3658.0
2023-06-26 15:34:48,426.0,31.0,1340.0,29.1,3658.0
2023-06-26 15:39:48,413.0,31.0,1343.0,29.1,3658.0
2023-06-26 15:44:48,400.0,31.0,1343.0,29.1,3658.0
2023-06-26 15:49:48,410.0,31.0,1330.0,29.2,3658.0
2023-06-26 15:54:48,418.0,31.0,1333.0,29.2,3658.0
2023-06-26 15:59:48,417.0,31.0,1323.0,29.2,3658.0
2023-06-26 16:04:48,407.0,31.0,1313.0,29.2,3658.0
2023-06-26 16:09:48,432.0,31.0,1323.0,29.2,3658.0
2023-06-26 16:14:48,419.0,30.0,1253.0,29.2,3658.0
2023-06-26 16:19:48,408.0,30.0,1300.0,29.3,3658.0
2023-06-26 16:24:48,406.0,30.0,973.0,29.2,3658.0
2023-06-26 16:29:48,409.0,30.0,1266.0,29.2,3658.0
2023-06-26 16:34:48,422.0,30.0,1256.0,29.2,3658.0
2023-06-26 16:39:48,412.0,30.0,1229.0,29.3,3658.0
2023-06-26 16:44:48,420.0,30.0,1259.0,29.3,3658.0
2023-06-26 16:49:48,411.0,30.0,1229.0,29.3,3658.0
2023-06-26 16:54:48,418.0,30.0,1222.0,29.3,3655.0
2023-06-26 16:59:48,422.0,30.0,1195.0,29.3,3658.0
2023-06-26 17:04:48,408.0,30.0,1165.0,29.3,3658.0
2023-06-26 17:14:48,428.0,30.0,1148.0,29.3,3658.0
2023-06-26 17:19:48,418.0,30.0,1017.0,29.3,3655.0
2023-06-26 17:24:48,422.0,29.0,1027.0,29.3,3658.0
2023-06-26 17:29:48,427.0,30.0,1003.0,29.2,3658.0
2023-06-26 17:34:48,400.0,29.0,771.0,29.2,3658.0
2023-06-26 17:39:48,416.0,29.0,922.0,29.2,3658.0
2023-06-26 17:44:48,420.0,29.0,831.0,29.2,3658.0
2023-06-26 17:49:48,424.0,29.0,879.0,29.2,3658.0
2023-06-26 17:54:48,421.0,29.0,1020.0,29.2,3658.0
2023-06-26 17:59:47,409.0,29.0,919.0,29.1,3658.0
2023-06-26 18:04:47,410.0,29.0,677.0,29.2,3658.0
2023-06-26 18:09:47,431.0,29.0,677.0,29.1,3658.0
2023-06-26 18:14:47,409.0,29.0,643.0,29.1,3658.0
2023-06-26 18:19:47,419.0,29.0,710.0,29.0,3658.0
2023-06-26 18:24:47,413.0,29.0,710.0,29.0,3658.0
2023-06-26 18:29:47,421.0,29.0,666.0,29.0,3658.0
2023-06-26 18:34:47,426.0,29.0,592.0,29.0,3658.0
2023-06-26 18:39:47,419.0,29.0,602.0,28.9,3658.0
2023-06-26 18:44:47,412.0,29.0,599.0,28.9,3658.0
2023-06-26 18:49:47,409.0,29.0,525.0,28.9,3658.0
2023-06-26 18:54:47,434.0,29.0,478.0,28.9,3658.0
2023-06-26 18:59:47,434.0,29.0,444.0,28.8,3658.0
2023-06-26 19:04:47,417.0,29.0,397.0,28.8,3658.0
2023-06-26 19:09:47,412.0,30.0,373.0,28.7,3658.0
2023-06-26 19:14:47,421.0,30.0,383.0,28.7,3658.0
2023-06-26 19:19:47,421.0,30.0,424.0,28.7,3658.0
2023-06-26 19:24:47,417.0,30.0,414.0,28.7,3658.0
2023-06-26 19:29:47,422.0,30.0,370.0,28.6,3658.0
2023-06-26 19:34:47,416.0,30.0,316.0,28.6,3658.0
2023-06-26 19:39:47,435.0,31.0,279.0,28.6,3658.0
2023-06-26 19:44:47,408.0,31.0,259.0,28.6,3658.0
2023-06-26 19:49:47,418.0,31.0,245.0,28.5,3658.0
2023-06-26 19:54:47,410.0,31.0,229.0,28.5,3658.0
2023-06-26 19:59:47,401.0,31.0,222.0,28.5,3658.0
2023-06-26 20:04:47,398.0,31.0,205.0,28.4,3658.0
2023-06-26 20:09:47,403.0,31.0,191.0,28.4,3658.0
2023-06-26 20:14:47,414.0,31.0,175.0,28.3,3660.0
2023-06-26 20:19:47,400.0,32.0,158.0,28.4,3658.0
2023-06-26 20:24:47,399.0,32.0,151.0,28.3,3658.0
2023-06-26 20:29:47,412.0,32.0,141.0,28.3,3658.0
2023-06-26 20:34:47,419.0,32.0,127.0,28.2,3658.0
2023-06-26 20:39:47,409.0,32.0,121.0,28.2,3658.0
2023-06-26 20:44:47,399.0,32.0,104.0,28.2,3658.0
2023-06-26 20:49:47,428.0,32.0,90.0,28.2,3658.0
2023-06-26 20:54:47,419.0,33.0,84.0,28.1,3658.0
2023-06-26 20:59:47,423.0,33.0,74.0,28.1,3658.0
2023-06-26 21:04:47,425.0,33.0,63.0,28.1,3658.0
2023-06-26 21:09:47,412.0,33.0,53.0,28.1,3658.0
2023-06-26 21:14:47,423.0,33.0,43.0,28.0,3658.0
2023-06-26 21:19:47,414.0,33.0,37.0,28.0,3658.0
2023-06-26 21:24:47,419.0,33.0,30.0,27.9,3658.0
2023-06-26 21:29:47,428.0,33.0,23.0,27.9,3658.0
2023-06-26 21:34:50,412.0,33.0,20.0,27.9,3658.0
2023-06-26 21:39:47,414.0,33.0,13.0,27.9,3658.0
2023-06-26 21:44:46,408.0,33.0,13.0,27.9,3658.0
2023-06-26 21:49:46,422.0,33.0,6.0,27.9,3658.0
2023-06-26 21:54:46,410.0,34.0,6.0,27.8,3658.0
2023-06-26 21:59:46,413.0,34.0,3.0,27.8,3658.0
2023-06-26 22:04:46,422.0,34.0,3.0,27.7,3658.0
2023-06-26 22:09:46,425.0,34.0,3.0,27.7,3658.0
2023-06-26 22:14:46,418.0,34.0,3.0,27.7,3658.0
2023-06-26 22:19:46,423.0,34.0,0.0,27.7,3658.0
2023-06-26 22:24:46,413.0,34.0,0.0,27.7,3658.0
2023-06-26 22:29:46,417.0,34.0,0.0,27.6,3658.0
2023-06-26 22:34:46,415.0,34.0,0.0,27.6,3658.0
2023-06-26 22:39:46,430.0,34.0,0.0,27.6,3658.0
2023-06-26 22:44:46,415.0,34.0,0.0,27.6,3658.0
2023-06-26 22:49:46,424.0,34.0,0.0,27.6,3658.0
2023-06-26 22:54:46,423.0,34.0,0.0,27.6,3658.0
2023-06-26 22:59:46,441.0,34.0,0.0,27.5,3658.0
2023-06-26 23:04:46,411.0,34.0,0.0,27.5,3658.0
2023-06-26 23:09:46,412.0,35.0,0.0,27.5,3658.0
2023-06-26 23:14:46,417.0,35.0,0.0,27.5,3658.0
2023-06-26 23:19:46,409.0,35.0,0.0,27.4,3658.0
2023-06-26 23:24:46,415.0,35.0,0.0,27.4,3658.0
2023-06-26 23:29:46,414.0,35.0,0.0,27.4,3658.0
2023-06-26 23:34:46,413.0,35.0,0.0,27.4,3658.0
2023-06-26 23:39:46,406.0,35.0,0.0,27.4,3660.0
2023-06-26 23:44:46,407.0,35.0,0.0,27.4,3658.0
2023-06-26 23:49:46,414.0,35.0,0.0,27.4,3658.0
2023-06-26 23:54:46,404.0,35.0,0.0,27.3,3658.0
2023-06-26 23:59:46,420.0,35.0,0.0,27.4,3658.0
2023-06-27 00:04:46,393.0,35.0,0.0,27.3,3658.0
2023-06-27 00:09:46,417.0,35.0,0.0,27.3,3658.0
2023-06-27 00:14:46,418.0,35.0,0.0,27.3,3658.0
2023-06-27 00:19:46,416.0,35.0,0.0,27.3,3660.0
2023-06-27 00:24:46,417.0,35.0,0.0,27.3,3658.0
2023-06-27 00:29:46,420.0,35.0,0.0,27.2,3658.0
2023-06-27 00:34:46,414.0,35.0,0.0,27.2,3658.0
