Date,COV,Temperature,Pression,Luminosite,Humidite,CO2,Batterie
2023-12-11 07:07:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 07:07:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 07:15:58,57.0,19.4,995.1,16.0,42.5,397.0,89.0
2023-12-11 07:36:10,69.0,19.41,995.23,16.0,42.5,397.0,89.0
2023-12-11 07:56:23,83.0,19.41,995.23,16.0,42.5,397.0,89.0
2023-12-11 08:07:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 08:07:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 08:07:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 08:08:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 08:08:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 08:16:35,83.0,19.41,995.37,16.0,42.5,397.0,89.0
2023-12-11 08:36:47,82.0,19.41,995.7,16.0,42.5,398.0,89.0
2023-12-11 08:57:00,66.0,19.43,996.06,16.0,42.5,398.0,89.0
2023-12-11 09:57:36,52.0,19.53,996.74,16.0,42.5,410.0,89.0
2023-12-11 10:09:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 10:09:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 10:09:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 10:09:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 10:09:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 10:17:49,44.0,19.56,997.0,16.0,43.0,422.0,89.0
2023-12-11 10:38:03,40.0,19.57,997.08,16.0,43.0,429.0,89.0
2023-12-11 10:58:16,39.0,19.59,997.52,16.0,43.0,430.0,89.0
2023-12-11 11:10:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 11:10:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 11:10:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 11:10:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 11:10:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 11:18:30,36.0,19.62,997.89,16.0,43.0,428.0,89.0
2023-12-11 11:38:42,38.0,19.65,997.97,16.0,43.0,431.0,89.0
2023-12-11 11:58:55,37.0,19.68,997.95,16.0,43.0,435.0,89.0
2023-12-11 12:11:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 12:11:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 12:11:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 12:11:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 12:11:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 12:19:08,46.0,19.73,998.03,16.0,43.0,436.0,89.0
2023-12-11 12:39:20,41.0,19.82,998.06,16.0,43.5,440.0,89.0
2023-12-11 12:59:33,44.0,19.88,998.1,16.0,43.5,445.0,89.0
2023-12-11 13:12:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 13:12:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 13:12:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 13:12:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 13:12:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 13:19:45,40.0,19.94,998.16,16.0,43.5,445.0,89.0
2023-12-11 13:39:53,39.0,20.03,998.3,14.0,43.5,445.0,89.0
2023-12-11 14:00:00,37.0,20.13,998.4,14.0,43.5,444.0,89.0
2023-12-11 14:12:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 14:12:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 14:13:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 14:13:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 14:13:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 14:20:07,42.0,20.24,998.52,14.0,43.5,443.0,89.0
2023-12-11 14:40:15,50.0,20.35,998.44,14.0,44.0,442.0,89.0
2023-12-11 15:00:23,51.0,20.42,998.46,14.0,43.5,442.0,89.0
2023-12-11 15:13:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 15:13:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 15:13:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 15:14:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 15:14:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 15:20:31,60.0,20.48,998.34,14.0,43.5,448.0,89.0
2023-12-11 15:40:38,89.0,20.52,998.32,14.0,43.5,460.0,89.0
2023-12-11 16:00:46,165.0,20.53,998.24,15.0,43.5,464.0,89.0
2023-12-11 16:14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 16:14:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 16:14:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 16:14:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 16:15:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 16:20:54,120.0,20.54,998.59,14.0,43.5,464.0,89.0
2023-12-11 16:41:02,116.0,20.56,998.46,14.0,43.5,475.0,89.0
2023-12-11 17:21:20,210.0,20.56,998.5,14.0,43.5,476.0,89.0
2023-12-11 17:41:32,217.0,20.58,998.58,0.0,43.5,478.0,89.0
2023-12-11 18:01:40,189.0,20.59,998.65,0.0,43.5,481.0,89.0
2023-12-11 18:16:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 18:16:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 18:16:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 18:16:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 18:16:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 18:21:59,138.0,20.61,998.91,0.0,43.5,483.0,89.0
2023-12-11 18:42:13,104.0,20.66,999.01,16.0,43.5,480.0,89.0
2023-12-11 19:02:26,81.0,20.7,999.05,16.0,43.5,472.0,89.0
2023-12-11 19:17:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 19:17:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 19:17:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 19:17:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 19:18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 19:22:49,74.0,20.73,998.99,16.0,43.5,449.0,89.0
2023-12-11 19:43:02,68.0,20.78,999.01,16.0,43.5,441.0,89.0
2023-12-11 20:03:14,66.0,20.8,999.16,16.0,43.5,435.0,89.0
2023-12-11 20:18:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 20:18:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 20:18:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 20:18:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 20:18:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 20:23:28,62.0,20.8,999.03,16.0,43.5,428.0,89.0
2023-12-11 20:43:41,72.0,20.8,998.79,16.0,43.5,430.0,89.0
2023-12-11 21:03:54,97.0,20.78,998.93,16.0,43.5,431.0,89.0
2023-12-11 21:19:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 21:19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 21:19:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 21:19:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 21:19:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 21:24:07,105.0,20.76,999.06,16.0,43.5,430.0,89.0
2023-12-11 21:44:20,109.0,20.73,998.89,17.0,43.0,430.0,89.0
2023-12-11 22:04:33,118.0,20.69,998.59,16.0,43.0,430.0,89.0
2023-12-11 22:20:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 22:20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 22:20:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 22:20:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 22:20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 22:24:46,139.0,20.65,998.58,18.0,43.0,430.0,89.0
2023-12-11 22:44:59,153.0,20.61,998.65,16.0,43.0,430.0,89.0
2023-12-11 23:05:12,167.0,20.57,998.75,16.0,43.0,429.0,89.0
2023-12-11 23:20:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 23:20:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 23:20:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 23:21:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 23:21:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11 23:25:26,174.0,20.53,998.56,16.0,43.0,428.0,89.0
2023-12-11 23:45:39,186.0,20.5,998.56,16.0,43.0,429.0,89.0
2023-12-12 00:05:52,199.0,20.45,998.38,16.0,43.0,428.0,89.0
2023-12-12 00:21:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 00:21:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 00:21:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 00:21:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 00:22:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 00:26:05,212.0,20.41,998.18,16.0,43.0,426.0,89.0
2023-12-12 00:46:17,246.0,20.38,998.26,16.0,43.0,427.0,89.0
2023-12-12 01:06:30,262.0,20.34,997.83,16.0,43.0,427.0,89.0
2023-12-12 01:22:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 01:22:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 01:22:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 01:22:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 01:22:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 01:26:43,279.0,20.3,997.52,16.0,43.0,426.0,89.0
2023-12-12 01:46:57,282.0,20.27,997.29,16.0,43.0,423.0,89.0
2023-12-12 02:07:10,286.0,20.23,997.16,16.0,43.0,424.0,89.0
2023-12-12 02:22:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 02:23:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 02:23:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 02:23:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 02:23:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 02:27:24,313.0,20.2,997.04,16.0,43.0,421.0,89.0
2023-12-12 02:47:38,331.0,20.18,996.78,16.0,43.0,422.0,89.0
2023-12-12 03:07:51,349.0,20.15,996.8,17.0,43.0,423.0,89.0
2023-12-12 03:23:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:23:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:24:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:24:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:25:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 03:28:05,356.0,20.12,996.7,16.0,43.0,423.0,89.0
2023-12-12 03:48:19,355.0,20.1,996.33,16.0,43.0,422.0,89.0
2023-12-12 04:08:32,361.0,20.06,995.96,16.0,43.0,422.0,89.0
2023-12-12 04:25:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:25:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:25:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:26:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:26:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:26:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 04:28:44,371.0,20.04,995.61,17.0,43.0,421.0,89.0
2023-12-12 04:48:56,378.0,20.03,995.35,16.0,43.0,420.0,89.0
2023-12-12 05:09:09,380.0,19.99,995.08,16.0,43.0,417.0,89.0
2023-12-12 05:26:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 05:26:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 05:26:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 05:27:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 05:27:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 05:29:23,381.0,19.96,994.72,16.0,43.0,418.0,89.0
2023-12-12 05:49:36,381.0,19.94,994.62,16.0,43.0,417.0,89.0
2023-12-12 06:09:48,378.0,19.93,994.34,16.0,43.0,416.0,89.0
2023-12-12 06:27:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 06:27:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 06:27:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 06:27:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 06:27:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 06:30:02,383.0,19.91,994.23,16.0,43.0,415.0,89.0
2023-12-12 06:50:16,385.0,19.91,994.07,16.0,43.0,415.0,89.0
2023-12-12 07:10:29,385.0,19.89,993.87,16.0,43.0,414.0,89.0
2023-12-12 07:28:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 07:28:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 07:28:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 07:28:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 07:28:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 07:30:43,378.0,19.88,993.7,16.0,43.0,414.0,89.0
2023-12-12 07:50:56,387.0,19.88,993.66,16.0,43.0,413.0,89.0
2023-12-12 08:11:09,388.0,19.87,993.76,16.0,43.0,411.0,89.0
2023-12-12 08:28:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 08:28:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 08:29:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 08:29:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 08:29:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 08:31:22,378.0,19.86,993.78,16.0,43.0,410.0,89.0
2023-12-12 08:51:35,240.0,19.89,993.72,16.0,43.0,411.0,89.0
2023-12-12 10:12:24,25.0,20.13,993.78,16.0,43.5,413.0,89.0
2023-12-12 10:30:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 10:30:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 10:30:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 10:30:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 10:30:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 10:32:37,26.0,20.2,993.78,16.0,43.5,415.0,89.0
2023-12-12 10:52:50,25.0,20.29,993.82,16.0,44.0,417.0,89.0
2023-12-12 11:13:02,27.0,20.37,993.64,16.0,44.0,417.0,89.0
2023-12-12 11:30:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 11:30:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 11:31:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 11:31:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 11:31:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 11:33:14,31.0,20.44,993.36,16.0,44.0,417.0,89.0
2023-12-12 11:53:28,27.0,20.54,993.32,16.0,44.0,418.0,89.0
2023-12-12 12:13:39,31.0,20.62,993.27,16.0,44.0,419.0,89.0
2023-12-12 12:31:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 12:31:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 12:31:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 12:32:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 12:32:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 12:33:55,44.0,20.72,993.03,15.0,44.0,439.0,89.0
2023-12-12 12:54:13,38.0,20.78,992.72,16.0,44.0,462.0,89.0
2023-12-12 15:15:51,41.0,20.96,990.71,16.0,44.5,508.0,89.0
2023-12-12 15:33:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 15:33:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 15:33:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 15:34:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 15:34:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 15:36:08,44.0,20.99,990.42,16.0,44.5,505.0,89.0
2023-12-12 15:56:25,72.0,21.04,990.26,16.0,44.5,501.0,89.0
2023-12-12 16:16:42,100.0,21.08,990.18,16.0,44.5,509.0,89.0
2023-12-12 16:34:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 16:34:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 16:34:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 16:34:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 16:35:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 16:36:58,94.0,21.11,990.28,16.0,45.0,516.0,89.0
2023-12-12 16:57:15,97.0,21.14,990.32,16.0,45.0,522.0,89.0
2023-12-12 17:17:30,90.0,21.15,990.24,16.0,45.0,518.0,89.0
2023-12-12 17:35:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 17:35:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 17:35:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 17:35:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 17:35:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 17:37:47,87.0,21.13,989.91,16.0,44.5,513.0,89.0
2023-12-12 17:58:03,84.0,21.14,989.81,16.0,44.5,501.0,89.0
2023-12-12 18:18:20,61.0,21.14,989.65,16.0,45.0,490.0,89.0
2023-12-12 18:35:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 18:36:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 18:36:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 18:36:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 18:36:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 18:38:35,47.0,21.15,989.65,16.0,45.0,466.0,89.0
2023-12-12 18:58:52,29.0,21.16,989.65,16.0,45.0,453.0,89.0
2023-12-12 19:19:08,26.0,21.17,989.57,16.0,45.0,438.0,89.0
2023-12-12 19:36:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 19:37:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 19:37:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 19:37:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 19:37:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 19:39:25,25.0,21.17,989.35,16.0,45.0,427.0,89.0
2023-12-12 19:59:42,27.0,21.18,989.35,16.0,45.0,422.0,89.0
2023-12-12 20:20:00,30.0,21.14,989.45,16.0,44.5,418.0,89.0
2023-12-12 20:37:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 20:38:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 20:38:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 20:38:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 20:38:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 20:40:16,29.0,21.1,989.39,16.0,44.5,413.0,89.0
2023-12-12 21:20:48,42.0,21.03,989.31,16.0,44.5,415.0,89.0
2023-12-12 21:38:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 21:38:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 21:38:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 21:38:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 21:39:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 21:41:05,41.0,20.99,989.33,16.0,44.5,415.0,89.0
2023-12-12 22:01:22,44.0,20.95,989.23,16.0,44.5,415.0,89.0
2023-12-12 22:21:38,44.0,20.89,989.21,16.0,44.5,415.0,89.0
2023-12-12 22:39:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:39:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:39:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:39:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:40:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:40:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 22:41:55,44.0,20.84,989.08,16.0,44.5,408.0,89.0
2023-12-12 23:02:12,45.0,20.81,988.96,16.0,44.5,407.0,89.0
2023-12-12 23:22:29,42.0,20.74,988.82,16.0,44.5,408.0,89.0
2023-12-12 23:40:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 23:41:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 23:41:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 23:41:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 23:41:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12 23:42:47,42.0,20.69,988.7,16.0,44.5,410.0,89.0
2023-12-13 00:03:03,42.0,20.65,988.66,16.0,44.5,408.0,89.0
2023-12-13 00:23:20,42.0,20.58,988.61,16.0,44.5,408.0,89.0
2023-12-13 00:41:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 00:41:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 00:42:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 00:42:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 00:42:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 00:43:33,40.0,20.54,988.51,14.0,44.5,408.0,89.0
2023-12-13 01:03:49,43.0,20.48,988.15,17.0,44.0,407.0,89.0
2023-12-13 01:24:05,44.0,20.43,987.86,16.0,44.0,405.0,89.0
2023-12-13 01:42:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 01:42:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 01:42:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 01:42:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 01:43:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 01:44:22,44.0,20.39,987.88,16.0,44.0,405.0,89.0
2023-12-13 02:04:39,50.0,20.36,987.7,16.0,44.0,404.0,89.0
2023-12-13 02:24:56,44.0,20.31,987.64,16.0,44.0,403.0,89.0
2023-12-13 02:43:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 02:43:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 02:43:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 02:43:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 02:44:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 02:45:13,46.0,20.27,987.61,16.0,44.0,402.0,89.0
2023-12-13 03:05:29,53.0,20.24,987.61,16.0,44.0,402.0,89.0
2023-12-13 03:25:45,52.0,20.21,987.59,16.0,44.0,400.0,89.0
2023-12-13 03:44:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 03:44:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 03:44:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 03:44:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 03:44:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 03:46:00,51.0,20.17,987.55,16.0,44.0,400.0,89.0
2023-12-13 04:06:17,47.0,20.14,987.41,16.0,44.0,399.0,89.0
2023-12-13 04:26:33,52.0,20.09,987.29,16.0,44.0,399.0,89.0
2023-12-13 04:44:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 04:45:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 04:45:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 04:45:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 04:45:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 04:46:49,45.0,20.06,987.03,16.0,44.0,400.0,89.0
2023-12-13 05:07:06,45.0,20.03,986.85,16.0,44.0,400.0,89.0
2023-12-13 05:27:22,41.0,19.99,986.83,16.0,44.0,399.0,89.0
2023-12-13 05:45:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 05:45:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 05:45:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 05:46:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 05:46:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 05:47:41,51.0,19.96,986.83,16.0,44.0,398.0,89.0
2023-12-13 06:07:59,42.0,19.93,986.78,16.0,44.0,396.0,89.0
2023-12-13 06:28:15,44.0,19.9,986.64,16.0,44.0,396.0,89.0
2023-12-13 06:46:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 06:46:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
