Date,CO2,Humidite,Luminosite,Temperature,Batterie
2023-06-06 11:27:06,600.0,46.0,357.0,23.5,3651.0
2023-06-26 09:50:43,420.0,44.0,232.0,25.7,3656.0
2023-06-26 09:55:43,417.0,44.0,286.0,25.8,3659.0
2023-06-26 10:00:43,432.0,44.0,323.0,25.8,3656.0
2023-06-26 10:05:43,420.0,44.0,168.0,25.8,3656.0
2023-06-26 10:10:43,413.0,44.0,154.0,25.8,3656.0
2023-06-26 10:15:43,420.0,44.0,293.0,25.8,3659.0
2023-06-26 10:20:43,423.0,44.0,343.0,25.8,3659.0
2023-06-26 10:25:43,414.0,43.0,380.0,25.8,3656.0
2023-06-26 10:30:43,415.0,43.0,165.0,25.8,3656.0
2023-06-26 10:35:43,417.0,43.0,340.0,25.9,3656.0
2023-06-26 10:40:42,414.0,43.0,330.0,25.8,3656.0
2023-06-26 10:45:42,422.0,43.0,407.0,25.9,3656.0
2023-06-26 10:50:42,417.0,42.0,414.0,26.0,3656.0
2023-06-26 10:55:42,413.0,42.0,414.0,25.9,3656.0
2023-06-26 11:00:42,423.0,42.0,434.0,26.0,3656.0
2023-06-26 11:05:42,414.0,42.0,259.0,26.0,3656.0
2023-06-26 11:10:42,408.0,41.0,205.0,26.0,3656.0
2023-06-26 11:15:42,421.0,41.0,299.0,26.0,3656.0
2023-06-26 11:20:42,426.0,41.0,421.0,26.0,3656.0
2023-06-26 11:25:42,428.0,41.0,488.0,26.1,3656.0
2023-06-26 11:30:42,432.0,41.0,309.0,26.1,3656.0
2023-06-26 11:35:42,468.0,40.0,266.0,26.2,3656.0
2023-06-26 11:40:43,454.0,40.0,427.0,26.2,3656.0
2023-06-26 11:45:42,439.0,40.0,293.0,26.2,3656.0
2023-06-26 11:50:42,475.0,40.0,407.0,26.2,3656.0
2023-06-26 11:55:42,494.0,40.0,447.0,26.3,3656.0
2023-06-26 12:00:42,484.0,40.0,437.0,26.3,3656.0
2023-06-26 12:05:42,489.0,40.0,279.0,26.2,3656.0
2023-06-26 12:10:42,493.0,39.0,239.0,26.4,3656.0
2023-06-26 12:15:42,492.0,39.0,272.0,26.4,3656.0
2023-06-26 12:20:42,496.0,39.0,360.0,26.3,3656.0
2023-06-26 12:25:42,502.0,39.0,535.0,26.4,3656.0
2023-06-26 12:30:42,477.0,39.0,407.0,26.4,3656.0
2023-06-26 12:35:42,483.0,39.0,316.0,26.4,3656.0
2023-06-26 12:40:42,492.0,39.0,491.0,26.5,3656.0
2023-06-26 12:45:42,481.0,39.0,501.0,26.5,3656.0
2023-06-26 12:50:42,452.0,38.0,538.0,26.6,3656.0
2023-06-26 12:55:42,461.0,38.0,599.0,26.6,3656.0
2023-06-26 13:00:42,442.0,37.0,592.0,26.6,3656.0
2023-06-26 13:05:42,435.0,37.0,565.0,26.7,3656.0
2023-06-26 13:10:42,449.0,37.0,383.0,26.7,3656.0
2023-06-26 13:15:42,438.0,36.0,522.0,26.7,3656.0
2023-06-26 13:20:42,433.0,36.0,609.0,26.8,3656.0
2023-06-26 13:25:42,435.0,36.0,397.0,26.8,3656.0
2023-06-26 13:30:42,423.0,36.0,390.0,26.8,3656.0
2023-06-26 13:35:42,431.0,36.0,673.0,26.8,3656.0
2023-06-26 13:40:42,425.0,35.0,394.0,26.9,3656.0
2023-06-26 13:45:42,420.0,35.0,431.0,26.9,3656.0
2023-06-26 13:50:42,414.0,35.0,461.0,26.9,3656.0
2023-06-26 13:55:42,432.0,35.0,424.0,26.9,3656.0
2023-06-26 14:00:42,415.0,35.0,286.0,26.9,3653.0
2023-06-26 14:05:42,423.0,35.0,488.0,26.9,3656.0
2023-06-26 14:10:42,411.0,34.0,515.0,26.9,3656.0
2023-06-26 14:15:42,431.0,34.0,542.0,26.9,3656.0
2023-06-26 14:20:42,404.0,34.0,559.0,26.9,3656.0
2023-06-26 14:25:42,416.0,34.0,555.0,27.0,3653.0
2023-06-26 14:30:42,419.0,34.0,582.0,27.0,3656.0
2023-06-26 14:35:42,420.0,34.0,586.0,27.0,3656.0
2023-06-26 14:40:42,408.0,34.0,333.0,27.1,3656.0
2023-06-26 14:45:42,420.0,33.0,357.0,27.1,3656.0
2023-06-26 14:50:42,423.0,33.0,549.0,27.1,3656.0
2023-06-26 14:55:42,410.0,33.0,346.0,27.1,3656.0
2023-06-26 15:00:42,419.0,33.0,357.0,27.1,3656.0
2023-06-26 15:05:42,424.0,33.0,508.0,27.1,3656.0
2023-06-26 15:10:42,421.0,33.0,346.0,27.2,3656.0
2023-06-26 15:15:42,403.0,33.0,525.0,27.2,3656.0
2023-06-26 15:20:42,415.0,33.0,522.0,27.2,3656.0
2023-06-26 15:25:42,420.0,33.0,518.0,27.2,3653.0
2023-06-26 15:30:42,405.0,33.0,532.0,27.3,3656.0
2023-06-26 15:35:42,402.0,32.0,542.0,27.3,3656.0
2023-06-26 15:40:42,410.0,32.0,522.0,27.3,3656.0
2023-06-26 15:45:42,431.0,32.0,511.0,27.3,3656.0
2023-06-26 15:50:42,410.0,32.0,528.0,27.3,3656.0
2023-06-26 15:55:42,408.0,32.0,518.0,27.4,3656.0
2023-06-26 16:00:42,402.0,32.0,511.0,27.4,3656.0
2023-06-26 16:05:42,397.0,31.0,515.0,27.4,3656.0
2023-06-26 16:10:42,409.0,31.0,525.0,27.4,3656.0
2023-06-26 16:15:42,404.0,31.0,458.0,27.4,3656.0
2023-06-26 16:20:42,413.0,31.0,485.0,27.4,3656.0
2023-06-26 16:25:42,419.0,31.0,515.0,27.4,3656.0
2023-06-26 16:30:42,403.0,31.0,488.0,27.4,3656.0
