Date,CO2,Humidite,Luminosite,Temperature,Batterie
2023-06-06 11:26:21,440.0,41.0,373.0,24.3,3653.0
2023-06-26 09:50:12,411.0,42.0,124.0,27.0,3656.0
2023-06-26 09:55:12,401.0,42.0,124.0,27.1,3653.0
2023-06-26 10:00:12,412.0,42.0,171.0,27.0,3659.0
2023-06-26 10:05:12,407.0,42.0,168.0,27.1,3659.0
2023-06-26 10:10:12,406.0,42.0,77.0,27.0,3659.0
2023-06-26 10:15:12,412.0,42.0,165.0,27.1,3656.0
2023-06-26 10:20:12,404.0,42.0,178.0,27.1,3656.0
2023-06-26 10:25:12,422.0,42.0,188.0,27.1,3659.0
2023-06-26 10:30:12,417.0,41.0,84.0,27.1,3656.0
2023-06-26 10:35:12,413.0,42.0,101.0,27.1,3659.0
2023-06-26 10:40:12,404.0,41.0,168.0,27.2,3659.0
2023-06-26 10:45:12,431.0,41.0,188.0,27.2,3659.0
2023-06-26 10:50:12,414.0,41.0,124.0,27.1,3656.0
2023-06-26 10:55:12,411.0,41.0,205.0,27.2,3659.0
2023-06-26 11:00:12,422.0,41.0,202.0,27.2,3659.0
2023-06-26 11:05:12,422.0,41.0,127.0,27.2,3656.0
2023-06-26 11:10:12,420.0,41.0,171.0,27.2,3656.0
2023-06-26 11:15:12,411.0,40.0,101.0,27.2,3659.0
2023-06-26 11:20:12,411.0,40.0,188.0,27.2,3659.0
2023-06-26 11:25:12,408.0,40.0,188.0,27.2,3656.0
2023-06-26 11:30:12,408.0,40.0,218.0,27.2,3659.0
2023-06-26 11:35:12,416.0,39.0,127.0,27.3,3656.0
2023-06-26 11:40:12,423.0,39.0,131.0,27.3,3656.0
2023-06-26 11:45:12,407.0,39.0,127.0,27.3,3656.0
2023-06-26 11:50:12,406.0,39.0,175.0,27.3,3656.0
2023-06-26 11:55:12,418.0,39.0,215.0,27.2,3656.0
2023-06-26 12:00:12,411.0,39.0,202.0,27.2,3656.0
2023-06-26 12:05:12,416.0,39.0,131.0,27.3,3659.0
